Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
320.068359,-0.120215,-0.121640,-0.001425
320.800781,-0.075904,-0.082268,-0.006364
321.533203,-0.035448,-0.042896,-0.007448
322.265625,0.001622,-0.003524,-0.005146
322.998047,0.034717,0.033373,-0.001344
323.730469,0.062576,0.055953,-0.006624
324.462891,0.086456,0.078533,-0.007923
325.195312,0.105384,0.101113,-0.004271
325.927734,0.123346,0.123372,0.000026
326.660156,0.140952,0.141047,0.000095
327.392578,0.158256,0.158722,0.000466
328.125000,0.175748,0.176398,0.000650
328.857422,0.194001,0.194073,0.000072
329.589844,0.214867,0.218432,0.003566
330.322266,0.238468,0.242903,0.004435
331.054688,0.264586,0.267375,0.002788
331.787109,0.291679,0.291846,0.000167
332.519531,0.318970,0.321184,0.002215
333.251953,0.347675,0.351054,0.003379
333.984375,0.378036,0.380923,0.002887
334.716797,0.410218,0.410793,0.000575
335.449219,0.444494,0.451419,0.006925
336.181641,0.483461,0.494413,0.010952
336.914062,0.527453,0.537408,0.009954
337.646484,0.577563,0.580402,0.002839
338.378906,0.632749,0.635901,0.003153
339.111328,0.691270,0.695850,0.004580
339.843750,0.752257,0.755799,0.003542
340.576172,0.814485,0.815748,0.001262
341.308594,0.878225,0.879968,0.001743
342.041016,0.943385,0.946433,0.003048
342.773438,1.009952,1.012898,0.002946
343.505859,1.078227,1.079362,0.001135
344.238281,1.147414,1.147382,-0.000032
344.970703,1.217240,1.216557,-0.000684
345.703125,1.286867,1.285732,-0.001135
346.435547,1.355913,1.354907,-0.001007
347.167969,1.422110,1.420296,-0.001813
347.900391,1.485413,1.481773,-0.003640
348.632812,1.545685,1.543249,-0.002436
349.365234,1.604905,1.604726,-0.000180
350.097656,1.666184,1.665148,-0.001036
350.830078,1.727356,1.724050,-0.003305
351.562500,1.787577,1.782953,-0.004623
352.294922,1.844873,1.841856,-0.003017
353.027344,1.898555,1.895825,-0.002730
353.759766,1.946236,1.939672,-0.006563
354.492188,1.989695,1.983519,-0.006176
355.224609,2.030493,2.027367,-0.003127
355.957031,2.070084,2.069354,-0.000730
356.689453,2.108321,2.105634,-0.002687
357.421875,2.145230,2.141914,-0.003316
358.154297,2.179954,2.178195,-0.001760
358.886719,2.213806,2.213171,-0.000635
359.619141,2.246701,2.241490,-0.005211
360.351562,2.276027,2.269809,-0.006219
361.083984,2.302420,2.298128,-0.004292
361.816406,2.325724,2.325254,-0.000470
362.548828,2.346751,2.339006,-0.007745
363.281250,2.361821,2.352757,-0.009064
364.013672,2.373839,2.366508,-0.007331
364.746094,2.380119,2.380260,0.000141
365.478516,2.382821,2.376637,-0.006184
366.210938,2.380301,2.373013,-0.007288
366.943359,2.374779,2.369389,-0.005391
367.675781,2.366127,2.365764,-0.000363
368.408203,2.357047,2.356847,-0.000199
369.140625,2.347698,2.347457,-0.000241
369.873047,2.338302,2.338067,-0.000235
370.605469,2.328795,2.328678,-0.000117
371.337891,2.318586,2.317595,-0.000991
