Index,Coefficient
333,3.372328819750692e-06
334,3.408598786336370e-06
335,3.465267127467087e-06
336,3.531504262355156e-06
337,3.595248244891991e-06
338,3.668726549221901e-06
339,3.740949068742339e-06
340,3.780855422519380e-06
341,3.806873110079323e-06
342,3.841427769657457e-06
343,3.862149696942652e-06
344,3.863135134452023e-06
345,3.874099093081895e-06
346,3.896217549481662e-06
347,3.897607257385971e-06
348,3.882624696416315e-06
349,3.876985374517972e-06
350,3.869723514071666e-06
351,3.865525741275633e-06
352,3.873866262438241e-06
353,3.893266239174409e-06
354,3.940460828744108e-06
355,3.991302492067916e-06
356,4.028228886454599e-06
357,4.100852493138518e-06
358,4.171204182057409e-06
359,4.189006176602561e-06
360,4.219049969833577e-06
361,4.243152034177911e-06
362,4.215616172587033e-06
363,4.205196546536172e-06
364,4.221956714900443e-06
365,4.234223524690606e-06
366,4.239964255248196e-06
367,4.190324943920132e-06
368,4.117996923014289e-06
369,4.086954959348077e-06
370,4.032312062918209e-06
371,3.963343260693364e-06
372,3.951265625801170e-06
373,3.947670847992413e-06
374,3.927036686945939e-06
375,3.904323421011213e-06
376,3.877326435031136e-06
377,3.890271727868821e-06
378,3.927012130588992e-06
379,3.937674136977876e-06
380,3.962543814850505e-06
381,3.984348495578161e-06
382,3.961958100262564e-06
383,3.956351974920835e-06
384,3.993635800725315e-06
385,4.020443157060072e-06
386,4.046053163619945e-06
387,4.098963927390287e-06
388,4.169843123236205e-06
389,4.209423877910012e-06
390,4.218829417368397e-06
391,4.257195541867986e-06
392,4.289254775358131e-06
393,4.261091362423031e-06
394,4.235620963299880e-06
395,4.255800831742818e-06
396,4.297693976695882e-06
397,4.341674866736867e-06
398,4.376261586003238e-06
399,4.418718617671402e-06
400,4.471045031095855e-06
401,4.505001925281249e-06
402,4.552407517621759e-06
403,4.621284006134374e-06
404,4.656653800338972e-06
405,4.685293788497802e-06
406,4.715870545624057e-06
407,4.671123861044180e-06
408,4.584407179208938e-06
409,4.540752343018539e-06
410,4.522300059761619e-06
411,4.507121957431082e-06
412,4.509239261096809e-06
413,4.566382813209202e-06
414,4.688695298682433e-06
415,4.769712177221663e-06
416,4.761629497807007e-06
417,4.767661266669165e-06
418,4.790138973476132e-06
419,4.776243713422446e-06
420,4.780376002599951e-06
421,4.799592716153711e-06
422,4.779360551765421e-06
423,4.773759428644553e-06
424,4.815399734070525e-06
425,4.861484740104061e-06
426,4.890554919256829e-06
427,4.897015514870873e-06
428,4.881173026660690e-06
429,4.862373771175044e-06
430,4.841452209802810e-06
431,4.819541118195048e-06
432,4.816072305402486e-06
433,4.835551862925058e-06
434,4.858754437009338e-06
435,4.846831416216446e-06
436,4.802907369594323e-06
437,4.787608759215800e-06
438,4.801935574505478e-06
439,4.793498192157131e-06
440,4.761717718793079e-06
441,4.716286184702767e-06
442,4.637644451577216e-06
443,4.564270057016984e-06
444,4.551295205601491e-06
445,4.550493486021878e-06
446,4.515175533015281e-06
447,4.511201041168533e-06
448,4.565032668324420e-06
449,4.577278104989091e-06
450,4.533904757408891e-06
451,4.523546522250399e-06
452,4.558160071610473e-06
453,4.586778686643811e-06
454,4.615164471033495e-06
455,4.675725904235151e-06
456,4.732332399726147e-06
457,4.739918495033635e-06
458,4.736914434033679e-06
459,4.756811904371716e-06
460,4.767994596477365e-06
461,4.766267011291347e-06
462,4.762630396726308e-06
463,4.741059001389658e-06
464,4.701468697021483e-06
465,4.657641511585098e-06
466,4.641716259357054e-06
467,4.672969680541428e-06
468,4.688778062700294e-06
469,4.673164312407607e-06
470,4.682175585912773e-06
471,4.676849584939191e-06
472,4.614410499925725e-06
473,4.570097644318594e-06
474,4.572983925754670e-06
475,4.561199148156447e-06
476,4.503392119659111e-06
477,4.460855961951893e-06
478,4.496695510169957e-06
479,4.545639967545867e-06
480,4.550996891339310e-06
481,4.561152763926657e-06
482,4.562017238640692e-06
483,4.524245014181361e-06
484,4.507203811954241e-06
485,4.514044121606275e-06
486,4.499703209148720e-06
487,4.472648925002431e-06
488,4.434706625033868e-06
489,4.395077212393517e-06
490,4.365684617368970e-06
491,4.332074240664952e-06
492,4.312913915782701e-06
493,4.335853191150818e-06
494,4.390841240820009e-06
495,4.439635631570127e-06
496,4.432470177562209e-06
497,4.411987447383581e-06
498,4.446700586413499e-06
499,4.496424026001478e-06
500,4.516666649578838e-06
501,4.520667516771937e-06
502,4.510965936788125e-06
503,4.507458015723387e-06
504,4.520199581747875e-06
505,4.537418135441840e-06
506,4.552471636998234e-06
507,4.551052370516118e-06
508,4.558994532999350e-06
509,4.583819645631593e-06
510,4.546588115772465e-06
