Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
317.138672,-1.122853,-1.122277,0.000576
317.871094,-1.083215,-1.085174,-0.001959
318.603516,-1.045566,-1.052095,-0.006529
319.335938,-1.011378,-1.019017,-0.007639
320.068359,-0.981606,-0.985939,-0.004333
320.800781,-0.955476,-0.958294,-0.002818
321.533203,-0.933941,-0.942355,-0.008414
322.265625,-0.916809,-0.926416,-0.009607
322.998047,-0.904747,-0.910477,-0.005730
323.730469,-0.897815,-0.899859,-0.002044
324.462891,-0.894660,-0.901566,-0.006906
325.195312,-0.896062,-0.903273,-0.007211
325.927734,-0.900848,-0.904980,-0.004132
326.660156,-0.908704,-0.909838,-0.001133
327.392578,-0.918626,-0.922554,-0.003928
328.125000,-0.930515,-0.935271,-0.004755
328.857422,-0.945470,-0.947987,-0.002517
329.589844,-0.961882,-0.963575,-0.001693
330.322266,-0.979718,-0.986898,-0.007180
331.054688,-1.000526,-1.010221,-0.009695
331.787109,-1.025941,-1.033544,-0.007603
332.519531,-1.060794,-1.063465,-0.002671
333.251953,-1.103144,-1.112639,-0.009495
333.984375,-1.152593,-1.161812,-0.009219
334.716797,-1.206397,-1.210985,-0.004588
335.449219,-1.261817,-1.261370,0.000448
336.181641,-1.316302,-1.315596,0.000706
336.914062,-1.370560,-1.369823,0.000737
337.646484,-1.424628,-1.424050,0.000579
338.378906,-1.477796,-1.476089,0.001707
339.111328,-1.529455,-1.520568,0.008887
339.843750,-1.575066,-1.565046,0.010020
340.576172,-1.616460,-1.609525,0.006935
341.308594,-1.651732,-1.649922,0.001810
342.041016,-1.682876,-1.674867,0.008010
342.773438,-1.709948,-1.699811,0.010137
343.505859,-1.730735,-1.724756,0.005979
344.238281,-1.747956,-1.746753,0.001203
344.970703,-1.761796,-1.756467,0.005329
345.703125,-1.773080,-1.766181,0.006899
346.435547,-1.780706,-1.775894,0.004812
347.167969,-1.784143,-1.782474,0.001669
347.900391,-1.783458,-1.774586,0.008872
348.632812,-1.777547,-1.766698,0.010849
349.365234,-1.767580,-1.758810,0.008771
350.097656,-1.748086,-1.747158,0.000928
350.830078,-1.723523,-1.716127,0.007397
351.562500,-1.691497,-1.685096,0.006402
352.294922,-1.657589,-1.654064,0.003525
353.027344,-1.622442,-1.622394,0.000048
353.759766,-1.587320,-1.587023,0.000297
354.492188,-1.552197,-1.551652,0.000545
355.224609,-1.516760,-1.516281,0.000479
355.957031,-1.480906,-1.480587,0.000319
356.689453,-1.443759,-1.442760,0.000999
357.421875,-1.406091,-1.404934,0.001156
358.154297,-1.367784,-1.367108,0.000676
358.886719,-1.329283,-1.329458,-0.000175
359.619141,-1.290718,-1.293143,-0.002425
360.351562,-1.253761,-1.256828,-0.003067
361.083984,-1.218193,-1.220513,-0.002319
361.816406,-1.184548,-1.184870,-0.000322
362.548828,-1.152038,-1.155223,-0.003186
363.281250,-1.121471,-1.125577,-0.004106
364.013672,-1.092404,-1.095930,-0.003526
364.746094,-1.066850,-1.067099,-0.000248
365.478516,-1.043052,-1.046998,-0.003946
366.210938,-1.021636,-1.026897,-0.005261
366.943359,-1.002891,-1.006796,-0.003906
367.675781,-0.987230,-0.987322,-0.000092
368.408203,-0.973094,-0.976169,-0.003075
369.140625,-0.960399,-0.965016,-0.004617
369.873047,-0.950435,-0.953863,-0.003428
370.605469,-0.942761,-0.943492,-0.000731
371.337891,-0.940286,-0.946668,-0.006382
372.070312,-0.940811,-0.949845,-0.009034
372.802734,-0.947025,-0.953022,-0.005996
373.535156,-0.956061,-0.956923,-0.000862
374.267578,-0.971745,-0.978619,-0.006874
375.000000,-0.990587,-1.000316,-0.009729
375.732422,-1.015723,-1.022012,-0.006289
376.464844,-1.043497,-1.043856,-0.000359
377.197266,-1.075082,-1.071788,0.003294
377.929688,-1.105303,-1.099720,0.005583
378.662109,-1.132665,-1.127652,0.005013
379.394531,-1.155525,-1.155449,0.000076
380.126953,-1.172869,-1.166965,0.005904
380.859375,-1.185695,-1.178481,0.007214
381.591797,-1.193969,-1.189997,0.003972
382.324219,-1.201430,-1.201513,-0.000083
383.056641,-1.207965,-1.200397,0.007568
383.789062,-1.209295,-1.199190,0.010105
384.521484,-1.206246,-1.197983,0.008263
385.253906,-1.197262,-1.196776,0.000487
385.986328,-1.184255,-1.182422,0.001833
386.718750,-1.169952,-1.167763,0.002189
387.451172,-1.154813,-1.153104,0.001709
388.183594,-1.138770,-1.138446,0.000324
388.916016,-1.122735,-1.127309,-0.004574
389.648438,-1.111118,-1.116312,-0.005194
390.380859,-1.101734,-1.105315,-0.003581
391.113281,-1.093966,-1.094318,-0.000352
391.845703,-1.087008,-1.088289,-0.001281
392.578125,-1.081028,-1.082542,-0.001514
393.310547,-1.075537,-1.076794,-0.001257
394.042969,-1.070822,-1.071047,-0.000225
394.775391,-1.066714,-1.070111,-0.003396
395.507812,-1.065095,-1.069531,-0.004436
396.240234,-1.064822,-1.068951,-0.004129
396.972656,-1.067697,-1.068372,-0.000675
397.705078,-1.071387,-1.067542,0.003846
398.437500,-1.071375,-1.066688,0.004686
399.169922,-1.069537,-1.065835,0.003701
399.902344,-1.065137,-1.064982,0.000155
