Index,Coefficient
629,-2.174722794734407e-06
630,-2.152631623175694e-06
631,-2.139507842002786e-06
632,-2.120020099027897e-06
633,-2.096335720125353e-06
634,-2.081361117234337e-06
635,-2.073675204883330e-06
636,-2.063379042738234e-06
637,-2.048873739113333e-06
638,-2.015822246903554e-06
639,-1.978988848350127e-06
640,-1.953452965608449e-06
641,-1.937004299179534e-06
642,-1.941034270203090e-06
643,-1.940414904311183e-06
644,-1.942125663845218e-06
645,-1.961921043402981e-06
646,-1.950566002051346e-06
647,-1.915342181746382e-06
648,-1.897840320452815e-06
649,-1.881628804767388e-06
650,-1.869411789812148e-06
651,-1.846506279434834e-06
652,-1.804116777748277e-06
653,-1.778764385562681e-06
654,-1.747696046550118e-06
655,-1.708812533252058e-06
656,-1.717207737783610e-06
657,-1.765692786648287e-06
658,-1.788459712770418e-06
659,-1.783003995114996e-06
660,-1.797117647583946e-06
661,-1.786254642865970e-06
662,-1.755616153786832e-06
663,-1.774460884007567e-06
664,-1.820648321881890e-06
665,-1.854290530900471e-06
666,-1.855030632214039e-06
667,-1.848908368629054e-06
668,-1.856449557635642e-06
669,-1.854345669016766e-06
670,-1.851484284998151e-06
671,-1.839879814724554e-06
672,-1.821278260649706e-06
673,-1.809728018997703e-06
674,-1.812389427868766e-06
675,-1.807560693123378e-06
676,-1.785082531569060e-06
677,-1.799995743567706e-06
678,-1.808059664654138e-06
679,-1.791675117601699e-06
680,-1.783735001481546e-06
681,-1.756176061462611e-06
682,-1.737994807626819e-06
683,-1.685450911281805e-06
684,-1.627985739105497e-06
685,-1.622564582248742e-06
686,-1.583663333803997e-06
687,-1.560988721394097e-06
688,-1.547924284750479e-06
689,-1.500335997661750e-06
690,-1.462640511817881e-06
691,-1.422217451363395e-06
692,-1.399967004545033e-06
693,-1.367252252748585e-06
694,-1.320849492003617e-06
695,-1.281109462070162e-06
696,-1.224460106641345e-06
697,-1.187138877867255e-06
698,-1.156124426415772e-06
699,-1.116207613449660e-06
700,-1.041109499055892e-06
701,-9.630813337935251e-07
702,-9.595613619239884e-07
703,-9.681233450464788e-07
704,-9.763044772626017e-07
705,-9.676124363977578e-07
706,-9.364184734295122e-07
707,-9.225536246049160e-07
708,-8.794902441877639e-07
709,-8.777386710789870e-07
710,-9.099226758735313e-07
711,-9.193578307531425e-07
712,-9.192925745082903e-07
713,-9.053022154148493e-07
714,-9.368142173116212e-07
715,-9.555380984238582e-07
716,-9.546249657432782e-07
717,-1.000020233732357e-06
718,-1.008364961307961e-06
719,-9.794952120500966e-07
720,-9.318007414549356e-07
721,-9.184490750158147e-07
722,-9.440123562853842e-07
723,-9.181879931929871e-07
724,-8.927116255108558e-07
725,-8.798099315754371e-07
726,-8.514949172422348e-07
727,-8.084145406428433e-07
728,-7.535003305747523e-07
729,-7.232639518406359e-07
730,-6.946941084606806e-07
731,-6.883516903144482e-07
732,-6.922093120920181e-07
733,-6.869299227219017e-07
734,-6.975760697969235e-07
735,-6.706143267365405e-07
736,-6.292323178058723e-07
737,-5.816018529003486e-07
738,-5.439814003693755e-07
739,-5.476842375173874e-07
740,-5.265557092570816e-07
741,-5.277539685266674e-07
742,-5.439925416794722e-07
743,-5.249556807029876e-07
744,-5.293006779538700e-07
745,-5.310733399710443e-07
746,-5.527279540729069e-07
747,-5.951371235823899e-07
748,-5.860497935827880e-07
749,-5.712838060389913e-07
750,-5.646690510729968e-07
751,-5.418792738964839e-07
752,-5.215900387156580e-07
753,-5.099048507872794e-07
754,-5.037754249315185e-07
755,-4.882897428615252e-07
756,-4.719505000139179e-07
757,-4.509385860274051e-07
758,-4.207605570627493e-07
759,-4.056379907524388e-07
760,-3.773212711166707e-07
761,-3.273284789884201e-07
762,-2.984085085699917e-07
763,-2.814402648709802e-07
764,-2.693599299163907e-07
765,-2.568723402873729e-07
766,-2.173589166432066e-07
767,-1.595526697428795e-07
768,-8.914346238952930e-08
769,-1.155905859917539e-08
770,5.706706573960219e-08
771,8.978646803825541e-08
772,9.492278962852652e-08
773,1.333932999614262e-07
774,2.023019050056973e-07
775,2.498657636351709e-07
776,2.792414193208970e-07
777,3.126615979454073e-07
778,3.288113532562420e-07
779,3.252080489346554e-07
780,3.458110313658835e-07
781,3.671586057407694e-07
782,4.014392800399946e-07
783,4.427213013968867e-07
784,4.332717367105943e-07
785,4.328114755480783e-07
786,4.313831709623628e-07
787,4.103395383481256e-07
788,4.211113093788299e-07
789,4.189846549706999e-07
790,4.162104687566170e-07
791,4.169544638443767e-07
792,3.968335704485071e-07
793,3.807344342021679e-07
794,3.717370020694943e-07
795,3.810760347278119e-07
796,3.681018654333457e-07
797,3.702535593674838e-07
798,4.088154241799202e-07
799,4.032773119888589e-07
800,3.926556075839471e-07
801,4.009371821211971e-07
802,4.238993085436960e-07
803,4.400302202611783e-07
804,4.476980279832787e-07
805,5.098882525089721e-07
806,5.531570081984682e-07
807,5.716734676752822e-07
808,5.909257083658304e-07
809,5.959228701613029e-07
810,6.545071187247231e-07
811,6.989523626543814e-07
812,7.066630587360123e-07
813,7.489458653253678e-07
814,7.990649351086176e-07
815,8.208215263039165e-07
816,8.136933047353523e-07
817,8.302610581267800e-07
818,8.604359322816890e-07
819,8.851834536471870e-07
820,9.118248271988705e-07
821,9.048968081515341e-07
822,9.243794352187251e-07
823,9.655838084654533e-07
824,9.740639370647841e-07
825,9.891986110233120e-07
826,1.011833091979497e-06
827,1.030814019031823e-06
828,1.060499016602989e-06
829,1.109043637370632e-06
830,1.134278818426537e-06
831,1.145039504990564e-06
832,1.162673243015888e-06
833,1.152717572949769e-06
834,1.178728098238935e-06
835,1.228164364874829e-06
836,1.244032659997174e-06
837,1.266725689674786e-06
838,1.268117898689525e-06
839,1.279134266951587e-06
840,1.299445671065769e-06
841,1.291447688345215e-06
842,1.306272679357789e-06
843,1.299559698964003e-06
844,1.295820084123989e-06
845,1.315143663305207e-06
846,1.275013232771016e-06
847,1.245772182301152e-06
848,1.265358832824859e-06
849,1.272731651624781e-06
850,1.284948666580021e-06
851,1.302317969020805e-06
852,1.313129246227618e-06
853,1.319701482316304e-06
854,1.293033733418270e-06
855,1.281640606975998e-06
856,1.323500782746123e-06
857,1.360624878543604e-06
858,1.406643718837586e-06
859,1.470401230108109e-06
860,1.516091970188427e-06
861,1.544012320664478e-06
862,1.551385366838076e-06
863,1.567977960803546e-06
864,1.588487066328526e-06
865,1.579565491738322e-06
866,1.589872908880352e-06
867,1.620449324946094e-06
868,1.612110622772889e-06
869,1.587902261235286e-06
870,1.578964884174638e-06
871,1.580283651492209e-06
872,1.611570041859522e-06
873,1.635833655200258e-06
874,1.625468030397315e-06
875,1.646938471822068e-06
876,1.668354002504202e-06
877,1.657613438510452e-06
878,1.666679395384563e-06
879,1.699991344139562e-06
880,1.740586185405846e-06
881,1.766184482221433e-06
882,1.785997028491693e-06
883,1.800334757717792e-06
884,1.812380560295423e-06
885,1.848863234954479e-06
886,1.848854594754812e-06
887,1.839349124566070e-06
888,1.878663283605420e-06
889,1.919050646392861e-06
890,1.947792270584614e-06
891,1.961998123078956e-06
892,1.962681835721014e-06
893,1.962554279089090e-06
894,1.990818645936088e-06
895,2.026440824920428e-06
896,2.022703938564518e-06
897,2.027693199124769e-06
898,2.011641527133179e-06
899,1.998169864236843e-06
900,2.037022113654530e-06
901,2.043181211774936e-06
902,2.047928546744515e-06
903,2.074251142403227e-06
904,2.118520342264674e-06
905,2.176597945435788e-06
906,2.194841044911300e-06
907,2.219628868260770e-06
908,2.231460484836134e-06
909,2.233413169960841e-06
910,2.281246224811184e-06
911,2.313571030754247e-06
912,2.337929117857129e-06
913,2.347384224776761e-06
914,2.323917669855291e-06
915,2.311891876161098e-06
916,2.317502321602660e-06
917,2.354411208216334e-06
