Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
2945.068359,-3.929925,-3.930066,-0.000141
2945.800781,-3.930544,-3.930622,-0.000077
2946.533203,-3.931164,-3.931177,-0.000013
2947.265625,-3.931783,-3.931764,0.000019
2947.998047,-3.932401,-3.932378,0.000024
2948.730469,-3.933021,-3.932992,0.000029
2949.462891,-3.933640,-3.933606,0.000034
2950.195312,-3.934258,-3.934218,0.000040
2950.927734,-3.934878,-3.934829,0.000048
2951.660156,-3.935497,-3.935440,0.000056
2952.392578,-3.936116,-3.936051,0.000064
2953.125000,-3.936735,-3.936293,0.000442
2953.857422,-3.937354,-3.936163,0.001191
2954.589844,-3.937852,-3.936034,0.001819
2955.322266,-3.936766,-3.935904,0.000862
2956.054688,-3.934705,-3.934831,-0.000126
2956.787109,-3.932644,-3.932747,-0.000102
2957.519531,-3.930584,-3.930663,-0.000079
2958.251953,-3.928523,-3.928579,-0.000056
2958.984375,-3.926462,-3.926502,-0.000040
2959.716797,-3.924401,-3.924433,-0.000032
2960.449219,-3.922341,-3.922365,-0.000024
2961.181641,-3.920279,-3.920297,-0.000017
2961.914062,-3.918218,-3.918226,-0.000008
2962.646484,-3.916157,-3.916153,0.000004
2963.378906,-3.914097,-3.914080,0.000016
2964.111328,-3.912036,-3.912007,0.000028
2964.843750,-3.909975,-3.910264,-0.000289
2965.576172,-3.907972,-3.908948,-0.000977
2966.308594,-3.906737,-3.907632,-0.000895
2967.041016,-3.905987,-3.906316,-0.000329
2967.773438,-3.905237,-3.905239,-0.000002
2968.505859,-3.904486,-3.904490,-0.000003
2969.238281,-3.903737,-3.903741,-0.000004
2969.970703,-3.902986,-3.902992,-0.000006
2970.703125,-3.902237,-3.902242,-0.000006
2971.435547,-3.901487,-3.901490,-0.000003
2972.167969,-3.900737,-3.900738,-0.000001
2972.900391,-3.899986,-3.899986,-0.000000
2973.632812,-3.899237,-3.899235,0.000002
2974.365234,-3.898486,-3.898484,0.000002
2975.097656,-3.897736,-3.897734,0.000002
2975.830078,-3.896986,-3.896983,0.000003
2976.562500,-3.896253,-3.896427,-0.000174
2977.294922,-3.895872,-3.896194,-0.000323
2978.027344,-3.895753,-3.895962,-0.000208
2978.759766,-3.895635,-3.895729,-0.000095
2979.492188,-3.895516,-3.895536,-0.000020
2980.224609,-3.895398,-3.895414,-0.000016
2980.957031,-3.895280,-3.895292,-0.000012
2981.689453,-3.895161,-3.895170,-0.000008
2982.421875,-3.895043,-3.895047,-0.000004
2983.154297,-3.894924,-3.894925,-0.000000
2983.886719,-3.894806,-3.894802,0.000004
2984.619141,-3.894689,-3.894680,0.000009
2985.351562,-3.894571,-3.894525,0.000046
2986.083984,-3.894452,-3.894304,0.000148
2986.816406,-3.894333,-3.894083,0.000250
2987.548828,-3.894215,-3.893862,0.000353
2988.281250,-3.893441,-3.893271,0.000170
2989.013672,-3.891993,-3.891866,0.000126
2989.746094,-3.890540,-3.890461,0.000079
2990.478516,-3.889089,-3.889056,0.000033
2991.210938,-3.887637,-3.887637,-0.000000
2991.943359,-3.886185,-3.886185,0.000000
2992.675781,-3.884734,-3.884732,0.000001
2993.408203,-3.883281,-3.883280,0.000002
2994.140625,-3.881830,-3.881827,0.000003
2994.873047,-3.880378,-3.880373,0.000005
2995.605469,-3.878927,-3.878918,0.000008
2996.337891,-3.877474,-3.877464,0.000010
2997.070312,-3.876023,-3.875966,0.000056
2997.802734,-3.874571,-3.874351,0.000220
2998.535156,-3.873119,-3.872735,0.000384
2999.267578,-3.871428,-3.871119,0.000309
3000.000000,-3.869344,-3.869377,-0.000033
3000.732422,-3.867230,-3.867257,-0.000028
3001.464844,-3.865114,-3.865138,-0.000023
3002.197266,-3.862999,-3.863018,-0.000018
3002.929688,-3.860884,-3.860899,-0.000014
3003.662109,-3.858769,-3.858782,-0.000013
3004.394531,-3.856654,-3.856664,-0.000010
3005.126953,-3.854539,-3.854547,-0.000009
3005.859375,-3.852424,-3.852430,-0.000006
3006.591797,-3.850310,-3.850311,-0.000001
3007.324219,-3.848195,-3.848193,0.000002
3008.056641,-3.846079,-3.846074,0.000005
3008.789062,-3.843964,-3.844019,-0.000055
3009.521484,-3.841849,-3.842212,-0.000363
3010.253906,-3.839857,-3.840405,-0.000548
3010.986328,-3.838335,-3.838598,-0.000263
3011.718750,-3.836882,-3.836858,0.000024
3012.451172,-3.835430,-3.835408,0.000022
3013.183594,-3.833977,-3.833958,0.000019
3013.916016,-3.832525,-3.832508,0.000017
3014.648438,-3.831072,-3.831057,0.000015
3015.380859,-3.829619,-3.829602,0.000017
3016.113281,-3.828166,-3.828146,0.000020
3016.845703,-3.826714,-3.826691,0.000023
3017.578125,-3.825261,-3.825234,0.000027
3018.310547,-3.823808,-3.823769,0.000039
3019.042969,-3.822356,-3.822305,0.000051
3019.775391,-3.820903,-3.820840,0.000063
3020.507812,-3.819450,-3.819502,-0.000052
3021.240234,-3.818092,-3.818924,-0.000832
3021.972656,-3.817561,-3.818346,-0.000785
3022.705078,-3.817393,-3.817769,-0.000375
3023.437500,-3.817226,-3.817243,-0.000017
3024.169922,-3.817059,-3.817071,-0.000012
3024.902344,-3.816891,-3.816900,-0.000009
3025.634766,-3.816723,-3.816728,-0.000005
3026.367188,-3.816556,-3.816557,-0.000001
3027.099609,-3.816387,-3.816385,0.000001
3027.832031,-3.816220,-3.816213,0.000006
3028.564453,-3.816052,-3.816042,0.000010
3029.296875,-3.815884,-3.815871,0.000013
3030.029297,-3.815716,-3.815712,0.000004
3030.761719,-3.815548,-3.815553,-0.000005
3031.494141,-3.815380,-3.815394,-0.000014
3032.226562,-3.815212,-3.815366,-0.000154
3032.958984,-3.815926,-3.816825,-0.000899
3033.691406,-3.817653,-3.818285,-0.000632
3034.423828,-3.819405,-3.819744,-0.000339
3035.156250,-3.821159,-3.821222,-0.000064
3035.888672,-3.822912,-3.822967,-0.000054
3036.621094,-3.824664,-3.824711,-0.000046
3037.353516,-3.826418,-3.826455,-0.000037
3038.085938,-3.828171,-3.828199,-0.000028
3038.818359,-3.829923,-3.829945,-0.000022
3039.550781,-3.831677,-3.831691,-0.000014
3040.283203,-3.833429,-3.833437,-0.000008
3041.015625,-3.835182,-3.835178,0.000004
3041.748047,-3.836935,-3.836779,0.000156
3042.480469,-3.838688,-3.838380,0.000308
3043.212891,-3.840441,-3.839981,0.000460
3043.945312,-3.841784,-3.841537,0.000247
3044.677734,-3.841224,-3.840812,0.000411
3045.410156,-3.840364,-3.840088,0.000276
3046.142578,-3.839503,-3.839363,0.000140
3046.875000,-3.838643,-3.838638,0.000005
3047.607422,-3.837783,-3.837780,0.000003
3048.339844,-3.836923,-3.836921,0.000002
3049.072266,-3.836062,-3.836063,-0.000001
3049.804688,-3.835202,-3.835205,-0.000003
3050.537109,-3.834342,-3.834343,-0.000001
3051.269531,-3.833482,-3.833481,0.000002
3052.001953,-3.832622,-3.832618,0.000003
3052.734375,-3.831762,-3.831756,0.000006
3053.466797,-3.830901,-3.830797,0.000104
3054.199219,-3.830042,-3.829836,0.000206
3054.931641,-3.829167,-3.828874,0.000293
3055.664062,-3.827930,-3.827912,0.000018
3056.396484,-3.826398,-3.826409,-0.000010
3057.128906,-3.824866,-3.824881,-0.000014
3057.861328,-3.823334,-3.823353,-0.000019
3058.593750,-3.821803,-3.821825,-0.000022
3059.326172,-3.820271,-3.820292,-0.000021
3060.058594,-3.818738,-3.818759,-0.000020
3060.791016,-3.817206,-3.817225,-0.000019
3061.523438,-3.815674,-3.815692,-0.000018
3062.255859,-3.814142,-3.814160,-0.000017
3062.988281,-3.812610,-3.812627,-0.000017
3063.720703,-3.811078,-3.811095,-0.000017
3064.453125,-3.809547,-3.809562,-0.000015
3065.185547,-3.808015,-3.808025,-0.000011
3065.917969,-3.806483,-3.806488,-0.000006
3066.650391,-3.804947,-3.804951,-0.000004
3067.382812,-3.803400,-3.803414,-0.000014
3068.115234,-3.801851,-3.801866,-0.000015
3068.847656,-3.800303,-3.800317,-0.000014
3069.580078,-3.798754,-3.798768,-0.000014
3070.312500,-3.797206,-3.797219,-0.000013
3071.044922,-3.795657,-3.795670,-0.000013
3071.777344,-3.794109,-3.794121,-0.000013
3072.509766,-3.792559,-3.792572,-0.000013
3073.242188,-3.791011,-3.791023,-0.000012
3073.974609,-3.789462,-3.789474,-0.000012
3074.707031,-3.787913,-3.787925,-0.000012
3075.439453,-3.786364,-3.786376,-0.000012
3076.171875,-3.784815,-3.784827,-0.000011
3076.904297,-3.783267,-3.783276,-0.000009
3077.636719,-3.781718,-3.781725,-0.000007
3078.369141,-3.780166,-3.780174,-0.000008
3079.101562,-3.778613,-3.778623,-0.000010
3079.833984,-3.777058,-3.777069,-0.000011
3080.566406,-3.775505,-3.775515,-0.000010
3081.298828,-3.773951,-3.773961,-0.000010
3082.031250,-3.772397,-3.772407,-0.000010
3082.763672,-3.770843,-3.770854,-0.000011
3083.496094,-3.769289,-3.769300,-0.000011
3084.228516,-3.767735,-3.767746,-0.000011
3084.960938,-3.766181,-3.766192,-0.000011
3085.693359,-3.764627,-3.764641,-0.000014
3086.425781,-3.763073,-3.763090,-0.000017
3087.158203,-3.761519,-3.761539,-0.000020
3087.890625,-3.759965,-3.759988,-0.000023
3088.623047,-3.758410,-3.758175,0.000235
3089.355469,-3.756802,-3.756292,0.000510
3090.087891,-3.754764,-3.754408,0.000356
3090.820312,-3.752579,-3.752525,0.000054
3091.552734,-3.750394,-3.750406,-0.000012
3092.285156,-3.748209,-3.748217,-0.000008
3093.017578,-3.746023,-3.746029,-0.000005
3093.750000,-3.743840,-3.743840,-0.000000
3094.482422,-3.741654,-3.741652,0.000002
3095.214844,-3.739469,-3.739464,0.000006
3095.947266,-3.737284,-3.737275,0.000009
3096.679688,-3.735100,-3.735087,0.000013
3097.412109,-3.732914,-3.732889,0.000025
3098.144531,-3.730729,-3.730688,0.000042
3098.876953,-3.728544,-3.728486,0.000057
3099.609375,-3.726359,-3.726285,0.000074
3100.341797,-3.724174,-3.724960,-0.000786
3101.074219,-3.722459,-3.723966,-0.001507
3101.806641,-3.722018,-3.722971,-0.000953
3102.539062,-3.721738,-3.721977,-0.000239
3103.271484,-3.721458,-3.721491,-0.000033
3104.003906,-3.721178,-3.721212,-0.000034
3104.736328,-3.720898,-3.720934,-0.000036
3105.468750,-3.720619,-3.720655,-0.000036
3106.201172,-3.720339,-3.720376,-0.000037
3106.933594,-3.720059,-3.720098,-0.000039
3107.666016,-3.719778,-3.719820,-0.000041
3108.398438,-3.719499,-3.719541,-0.000042
3109.130859,-3.719218,-3.719269,-0.000051
3109.863281,-3.718938,-3.719000,-0.000062
3110.595703,-3.718658,-3.718732,-0.000073
3111.328125,-3.718379,-3.718463,-0.000084
3112.060547,-3.718098,-3.717591,0.000507
3112.792969,-3.717269,-3.716416,0.000854
3113.525391,-3.715753,-3.715240,0.000514
3114.257812,-3.714209,-3.714064,0.000145
3114.990234,-3.712665,-3.712651,0.000014
3115.722656,-3.711121,-3.711110,0.000011
3116.455078,-3.709577,-3.709569,0.000008
3117.187500,-3.708032,-3.708027,0.000005
3117.919922,-3.706488,-3.706485,0.000003
3118.652344,-3.704945,-3.704942,0.000002
3119.384766,-3.703400,-3.703399,0.000001
3120.117188,-3.701856,-3.701857,-0.000000
3120.849609,-3.700313,-3.700313,-0.000001
3121.582031,-3.698768,-3.698770,-0.000002
3122.314453,-3.697223,-3.697226,-0.000003
3123.046875,-3.695679,-3.695682,-0.000003
3123.779297,-3.694136,-3.694136,-0.000000
3124.511719,-3.692588,-3.692588,-0.000000
3125.244141,-3.691038,-3.691040,-0.000002
3125.976562,-3.689489,-3.689492,-0.000003
3126.708984,-3.687940,-3.687943,-0.000004
3127.441406,-3.686390,-3.686394,-0.000004
3128.173828,-3.684840,-3.684845,-0.000005
3128.906250,-3.683291,-3.683295,-0.000004
3129.638672,-3.681741,-3.681746,-0.000005
3130.371094,-3.680192,-3.680197,-0.000004
3131.103516,-3.678642,-3.678647,-0.000005
3131.835938,-3.677093,-3.677098,-0.000005
3132.568359,-3.675543,-3.675549,-0.000006
3133.300781,-3.673994,-3.673999,-0.000005
3134.033203,-3.672444,-3.672450,-0.000006
3134.765625,-3.670895,-3.670901,-0.000006
3135.498047,-3.669345,-3.669348,-0.000003
3136.230469,-3.667790,-3.667792,-0.000001
3136.962891,-3.666231,-3.666235,-0.000004
3137.695312,-3.664673,-3.664679,-0.000006
3138.427734,-3.663115,-3.663122,-0.000007
3139.160156,-3.661556,-3.661565,-0.000008
3139.892578,-3.659998,-3.660007,-0.000009
3140.625000,-3.658441,-3.658450,-0.000009
3141.357422,-3.656883,-3.656893,-0.000010
3142.089844,-3.655324,-3.655336,-0.000011
3142.822266,-3.653767,-3.653779,-0.000012
3143.554688,-3.652208,-3.652222,-0.000014
3144.287109,-3.650650,-3.650662,-0.000012
3145.019531,-3.649093,-3.649097,-0.000003
3145.751953,-3.647534,-3.647532,0.000003
3146.484375,-3.645977,-3.645967,0.000010
3147.216797,-3.644321,-3.643899,0.000422
3147.949219,-3.641842,-3.641283,0.000559
3148.681641,-3.639025,-3.638668,0.000357
3149.414062,-3.636207,-3.636052,0.000155
3150.146484,-3.633390,-3.633345,0.000045
3150.878906,-3.630572,-3.630531,0.000042
3151.611328,-3.627756,-3.627717,0.000039
3152.343750,-3.624939,-3.624903,0.000036
3153.076172,-3.622121,-3.622087,0.000035
3153.808594,-3.619304,-3.619268,0.000037
3154.541016,-3.616487,-3.616448,0.000039
3155.273438,-3.613670,-3.613629,0.000040
3156.005859,-3.610853,-3.610823,0.000029
3156.738281,-3.608035,-3.608034,0.000001
3157.470703,-3.605218,-3.605244,-0.000026
3158.203125,-3.602401,-3.602455,-0.000054
3158.935547,-3.599836,-3.600768,-0.000932
3159.667969,-3.599340,-3.600621,-0.001280
3160.400391,-3.599650,-3.600474,-0.000823
3161.132812,-3.599961,-3.600327,-0.000366
3161.865234,-3.600272,-3.600359,-0.000087
3162.597656,-3.600583,-3.600659,-0.000077
3163.330078,-3.600893,-3.600959,-0.000066
3164.062500,-3.601204,-3.601259,-0.000055
3164.794922,-3.601515,-3.601562,-0.000047
3165.527344,-3.601826,-3.601870,-0.000044
3166.259766,-3.602137,-3.602178,-0.000041
3166.992188,-3.602447,-3.602486,-0.000039
3167.724609,-3.602757,-3.602792,-0.000035
3168.457031,-3.603069,-3.603095,-0.000027
3169.189453,-3.603379,-3.603399,-0.000019
3169.921875,-3.603690,-3.603702,-0.000012
3170.654297,-3.603956,-3.603815,0.000141
3171.386719,-3.603819,-3.603583,0.000236
3172.119141,-3.603498,-3.603351,0.000146
3172.851562,-3.603175,-3.603120,0.000056
3173.583984,-3.602853,-3.602858,-0.000004
3174.316406,-3.602532,-3.602538,-0.000006
3175.048828,-3.602209,-3.602217,-0.000009
3175.781250,-3.601887,-3.601897,-0.000010
3176.513672,-3.601565,-3.601577,-0.000011
3177.246094,-3.601243,-3.601255,-0.000012
3177.978516,-3.600921,-3.600934,-0.000013
3178.710938,-3.600599,-3.600612,-0.000013
3179.443359,-3.600276,-3.600290,-0.000015
3180.175781,-3.599954,-3.599969,-0.000015
3180.908203,-3.599632,-3.599648,-0.000015
3181.640625,-3.599310,-3.599326,-0.000016
3182.373047,-3.598988,-3.599006,-0.000018
3183.105469,-3.598670,-3.598690,-0.000020
3183.837891,-3.598353,-3.598373,-0.000020
3184.570312,-3.598038,-3.598057,-0.000019
3185.302734,-3.597721,-3.597740,-0.000019
3186.035156,-3.597404,-3.597425,-0.000021
3186.767578,-3.597088,-3.597110,-0.000022
3187.500000,-3.596772,-3.596795,-0.000023
3188.232422,-3.596456,-3.596480,-0.000024
3188.964844,-3.596139,-3.596167,-0.000028
3189.697266,-3.595822,-3.595853,-0.000031
3190.429688,-3.595507,-3.595540,-0.000033
3191.162109,-3.595190,-3.595225,-0.000036
3191.894531,-3.594873,-3.594908,-0.000034
3192.626953,-3.594557,-3.594590,-0.000033
3193.359375,-3.594240,-3.594272,-0.000032
3194.091797,-3.593921,-3.593595,0.000326
3194.824219,-3.592663,-3.591728,0.000935
3195.556641,-3.590482,-3.589861,0.000620
3196.289062,-3.588301,-3.587995,0.000306
3197.021484,-3.586119,-3.586061,0.000058
3197.753906,-3.583938,-3.583887,0.000051
3198.486328,-3.581757,-3.581713,0.000045
3199.218750,-3.579576,-3.579538,0.000038
3199.951172,-3.577395,-3.577363,0.000033
3200.683594,-3.575215,-3.575182,0.000033
3201.416016,-3.573033,-3.573001,0.000032
3202.148438,-3.570852,-3.570820,0.000032
3202.880859,-3.568671,-3.568639,0.000032
3203.613281,-3.566490,-3.566456,0.000034
3204.345703,-3.564309,-3.564273,0.000036
3205.078125,-3.562128,-3.562090,0.000038
3205.810547,-3.559947,-3.560075,-0.000128
3206.542969,-3.558183,-3.558878,-0.000695
3207.275391,-3.557173,-3.557680,-0.000507
3208.007812,-3.556230,-3.556483,-0.000252
3208.740234,-3.555287,-3.555324,-0.000037
3209.472656,-3.554345,-3.554377,-0.000033
3210.205078,-3.553402,-3.553430,-0.000029
3210.937500,-3.552459,-3.552484,-0.000024
3211.669922,-3.551516,-3.551537,-0.000021
3212.402344,-3.550574,-3.550594,-0.000020
3213.134766,-3.549631,-3.549650,-0.000019
3213.867188,-3.548689,-3.548707,-0.000018
3214.599609,-3.547746,-3.547764,-0.000018
3215.332031,-3.546803,-3.546821,-0.000018
3216.064453,-3.545861,-3.545878,-0.000018
3216.796875,-3.544918,-3.544936,-0.000018
3217.529297,-3.543975,-3.543992,-0.000017
3218.261719,-3.543032,-3.543043,-0.000011
3218.994141,-3.542080,-3.542094,-0.000013
3219.726562,-3.541129,-3.541145,-0.000016
3220.458984,-3.540176,-3.540195,-0.000020
3221.191406,-3.539224,-3.539245,-0.000021
3221.923828,-3.538271,-3.538294,-0.000023
3222.656250,-3.537319,-3.537344,-0.000025
3223.388672,-3.536368,-3.536393,-0.000026
3224.121094,-3.535415,-3.535446,-0.000030
3224.853516,-3.534463,-3.534498,-0.000035
3225.585938,-3.533511,-3.533550,-0.000039
3226.318359,-3.532559,-3.532604,-0.000045
3227.050781,-3.531607,-3.531673,-0.000067
3227.783203,-3.530654,-3.530743,-0.000089
3228.515625,-3.529702,-3.529813,-0.000110
3229.248047,-3.528750,-3.528805,-0.000055
3229.980469,-3.527707,-3.526222,0.001485
3230.712891,-3.525263,-3.523638,0.001624
3231.445312,-3.521877,-3.521054,0.000822
3232.177734,-3.518490,-3.518446,0.000044
3232.910156,-3.515104,-3.515063,0.000041
3233.642578,-3.511718,-3.511679,0.000039
3234.375000,-3.508333,-3.508296,0.000036
3235.107422,-3.504947,-3.504913,0.000034
3235.839844,-3.501561,-3.501527,0.000035
3236.572266,-3.498176,-3.498140,0.000035
3237.304688,-3.494789,-3.494754,0.000035
3238.037109,-3.491403,-3.491367,0.000035
3238.769531,-3.488017,-3.487969,0.000049
3239.501953,-3.484631,-3.484570,0.000061
3240.234375,-3.481245,-3.481172,0.000073
3240.966797,-3.477859,-3.477773,0.000086
3241.699219,-3.474474,-3.475427,-0.000953
3242.431641,-3.471651,-3.473097,-0.001446
3243.164062,-3.469982,-3.470767,-0.000785
3243.896484,-3.468430,-3.468437,-0.000007
3244.628906,-3.466878,-3.466865,0.000013
3245.361328,-3.465326,-3.465316,0.000010
3246.093750,-3.463775,-3.463768,0.000006
3246.826172,-3.462223,-3.462220,0.000003
3247.558594,-3.460671,-3.460668,0.000003
3248.291016,-3.459119,-3.459116,0.000003
3249.023438,-3.457567,-3.457563,0.000003
3249.755859,-3.456015,-3.456011,0.000004
3250.488281,-3.454464,-3.454455,0.000008
3251.220703,-3.452911,-3.452899,0.000012
3251.953125,-3.451360,-3.451343,0.000017
3252.685547,-3.449808,-3.449787,0.000020
3253.417969,-3.448257,-3.448753,-0.000497
3254.150391,-3.446788,-3.447763,-0.000975
3254.882812,-3.446099,-3.446772,-0.000673
3255.615234,-3.445767,-3.445781,-0.000014
3256.347656,-3.445436,-3.445395,0.000040
3257.080078,-3.445104,-3.445071,0.000033
3257.812500,-3.444772,-3.444746,0.000026
3258.544922,-3.444441,-3.444421,0.000020
3259.277344,-3.444109,-3.444090,0.000019
3260.009766,-3.443777,-3.443758,0.000019
3260.742188,-3.443446,-3.443426,0.000019
3261.474609,-3.443113,-3.443094,0.000019
3262.207031,-3.442782,-3.442761,0.000021
3262.939453,-3.442451,-3.442427,0.000024
3263.671875,-3.442119,-3.442093,0.000025
3264.404297,-3.441787,-3.441760,0.000027
3265.136719,-3.441456,-3.440912,0.000543
3265.869141,-3.441124,-3.439982,0.001142
3266.601562,-3.440233,-3.439051,0.001181
3267.333984,-3.438206,-3.438121,0.000085
3268.066406,-3.436066,-3.436154,-0.000088
3268.798828,-3.433925,-3.433997,-0.000072
3269.531250,-3.431784,-3.431840,-0.000056
3270.263672,-3.429643,-3.429684,-0.000041
3270.996094,-3.427503,-3.427538,-0.000035
3271.728516,-3.425362,-3.425395,-0.000033
3272.460938,-3.423222,-3.423252,-0.000030
3273.193359,-3.421081,-3.421109,-0.000028
3273.925781,-3.418940,-3.418968,-0.000028
3274.658203,-3.416800,-3.416828,-0.000028
3275.390625,-3.414659,-3.414689,-0.000030
3276.123047,-3.412518,-3.412549,-0.000031
3276.855469,-3.410378,-3.410502,-0.000123
3277.587891,-3.408238,-3.408477,-0.000240
3278.320312,-3.406119,-3.406453,-0.000334
3279.052734,-3.404336,-3.404429,-0.000093
3279.785156,-3.402774,-3.402768,0.000005
3280.517578,-3.401211,-3.401207,0.000003
3281.250000,-3.399650,-3.399647,0.000003
3281.982422,-3.398088,-3.398086,0.000002
3282.714844,-3.396527,-3.396524,0.000002
3283.447266,-3.394964,-3.394963,0.000001
3284.179688,-3.393402,-3.393402,0.000000
3284.912109,-3.391839,-3.391840,-0.000001
3285.644531,-3.390278,-3.390279,-0.000001
3286.376953,-3.388716,-3.388717,-0.000001
3287.109375,-3.387154,-3.387155,-0.000001
3287.841797,-3.385592,-3.385593,-0.000002
3288.574219,-3.384030,-3.384031,-0.000001
3289.306641,-3.382468,-3.382469,-0.000001
3290.039062,-3.380906,-3.380907,-0.000000
3290.771484,-3.379343,-3.379344,-0.000001
3291.503906,-3.377778,-3.377780,-0.000002
3292.236328,-3.376213,-3.376215,-0.000002
3292.968750,-3.374648,-3.374650,-0.000002
3293.701172,-3.373083,-3.373085,-0.000002
3294.433594,-3.371518,-3.371520,-0.000002
3295.166016,-3.369952,-3.369954,-0.000002
3295.898438,-3.368388,-3.368389,-0.000001
3296.630859,-3.366821,-3.366823,-0.000002
3297.363281,-3.365257,-3.365258,-0.000001
3298.095703,-3.363691,-3.363692,-0.000002
3298.828125,-3.362126,-3.362127,-0.000001
3299.560547,-3.360561,-3.360562,-0.000001
3300.292969,-3.358996,-3.359005,-0.000010
3301.025391,-3.357431,-3.357453,-0.000022
3301.757812,-3.355866,-3.355901,-0.000036
3302.490234,-3.354300,-3.354349,-0.000049
3303.222656,-3.352933,-3.353131,-0.000198
3303.955078,-3.351920,-3.352086,-0.000166
3304.687500,-3.350937,-3.351040,-0.000103
3305.419922,-3.349954,-3.349994,-0.000040
3306.152344,-3.348972,-3.348988,-0.000016
3306.884766,-3.347988,-3.348003,-0.000014
3307.617188,-3.347006,-3.347018,-0.000012
3308.349609,-3.346022,-3.346034,-0.000011
3309.082031,-3.345041,-3.345050,-0.000009
3309.814453,-3.344057,-3.344066,-0.000009
3310.546875,-3.343074,-3.343083,-0.000009
3311.279297,-3.342091,-3.342099,-0.000008
3312.011719,-3.341108,-3.341116,-0.000008
3312.744141,-3.340126,-3.340133,-0.000007
3313.476562,-3.339143,-3.339150,-0.000007
3314.208984,-3.338160,-3.338167,-0.000007
3314.941406,-3.337177,-3.337184,-0.000007
3315.673828,-3.336194,-3.336202,-0.000007
3316.406250,-3.335212,-3.335219,-0.000007
3317.138672,-3.334229,-3.334236,-0.000007
3317.871094,-3.333247,-3.333253,-0.000006
3318.603516,-3.332264,-3.332271,-0.000007
3319.335938,-3.331282,-3.331288,-0.000006
3320.068359,-3.330298,-3.330305,-0.000007
3320.800781,-3.329316,-3.329323,-0.000006
3321.533203,-3.328334,-3.328340,-0.000006
3322.265625,-3.327352,-3.327358,-0.000006
3322.998047,-3.326369,-3.326376,-0.000006
3323.730469,-3.325387,-3.325393,-0.000006
3324.462891,-3.324404,-3.324411,-0.000007
3325.195312,-3.323421,-3.323428,-0.000007
3325.927734,-3.322439,-3.322445,-0.000006
3326.660156,-3.321456,-3.321461,-0.000005
3327.392578,-3.320473,-3.320476,-0.000003
3328.125000,-3.319488,-3.319491,-0.000003
3328.857422,-3.318501,-3.318506,-0.000005
3329.589844,-3.317514,-3.317520,-0.000006
3330.322266,-3.316527,-3.316533,-0.000006
3331.054688,-3.315539,-3.315545,-0.000006
3331.787109,-3.314553,-3.314558,-0.000005
3332.519531,-3.313565,-3.313570,-0.000005
3333.251953,-3.312578,-3.312583,-0.000005
3333.984375,-3.311591,-3.311596,-0.000005
3334.716797,-3.310604,-3.310608,-0.000004
3335.449219,-3.309617,-3.309620,-0.000003
3336.181641,-3.308629,-3.308632,-0.000003
3336.914062,-3.307642,-3.307644,-0.000002
3337.646484,-3.306654,-3.306656,-0.000001
3338.378906,-3.305668,-3.305580,0.000088
3339.111328,-3.304680,-3.304407,0.000273
3339.843750,-3.303652,-3.303234,0.000419
3340.576172,-3.302239,-3.302061,0.000178
3341.308594,-3.300648,-3.300693,-0.000045
3342.041016,-3.299056,-3.299097,-0.000041
3342.773438,-3.297463,-3.297500,-0.000037
3343.505859,-3.295872,-3.295904,-0.000032
3344.238281,-3.294280,-3.294310,-0.000030
3344.970703,-3.292687,-3.292718,-0.000031
3345.703125,-3.291095,-3.291127,-0.000032
3346.435547,-3.289503,-3.289536,-0.000032
3347.167969,-3.287912,-3.287946,-0.000035
3347.900391,-3.286319,-3.286360,-0.000041
3348.632812,-3.284728,-3.284773,-0.000046
3349.365234,-3.283136,-3.283187,-0.000051
3350.097656,-3.281544,-3.281682,-0.000138
3350.830078,-3.279951,-3.280291,-0.000340
3351.562500,-3.278359,-3.278901,-0.000542
3352.294922,-3.276903,-3.277511,-0.000608
3353.027344,-3.276601,-3.276730,-0.000129
3353.759766,-3.276774,-3.276869,-0.000095
3354.492188,-3.276948,-3.277007,-0.000060
3355.224609,-3.277121,-3.277146,-0.000025
3355.957031,-3.277295,-3.277299,-0.000004
3356.689453,-3.277468,-3.277474,-0.000006
3357.421875,-3.277641,-3.277650,-0.000008
3358.154297,-3.277815,-3.277825,-0.000010
3358.886719,-3.277989,-3.278001,-0.000012
3359.619141,-3.278162,-3.278177,-0.000015
3360.351562,-3.278336,-3.278354,-0.000018
3361.083984,-3.278509,-3.278531,-0.000022
3361.816406,-3.278683,-3.278695,-0.000012
3362.548828,-3.278856,-3.278836,0.000020
3363.281250,-3.279030,-3.278978,0.000052
3364.013672,-3.279203,-3.279119,0.000084
3364.746094,-3.279171,-3.278419,0.000751
3365.478516,-3.277255,-3.276061,0.001194
3366.210938,-3.274486,-3.273702,0.000784
3366.943359,-3.271716,-3.271344,0.000372
3367.675781,-3.268946,-3.268856,0.000090
3368.408203,-3.266176,-3.266096,0.000081
3369.140625,-3.263406,-3.263335,0.000071
3369.873047,-3.260637,-3.260575,0.000062
3370.605469,-3.257867,-3.257811,0.000056
3371.337891,-3.255098,-3.255041,0.000057
3372.070312,-3.252328,-3.252270,0.000058
3372.802734,-3.249558,-3.249500,0.000058
3373.535156,-3.246787,-3.246725,0.000063
3374.267578,-3.244018,-3.243937,0.000082
3375.000000,-3.241248,-3.241149,0.000100
3375.732422,-3.238479,-3.238361,0.000118
3376.464844,-3.235709,-3.235974,-0.000265
